id,label,timeset,indegree,outdegree,degree,eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,authority,hub,modularity_class,pageranks,componentnumber,strongcompnum,clustering,eigencentrality
adehabitatMA,,,2,5,7,2.0,0.6666666666666666,0.75,10.0,0.0016183642,0.0011069535,35,1.2391961057208256E-4,0,596,0.190476194024086,0.014763277564636561
marmap,,,12,2,14,1.0,1.0,1.0,61.75000000000001,0.019966489,7.181143E-4,14,1.6584793436870768E-4,0,595,0.07692307978868484,0.2719523358674254
phylosignal,,,5,0,5,0.0,0.0,0.0,0.0,0.0049660876,0.0,1,2.6604120674140954E-4,0,529,0.15000000596046448,0.38256105097583193
AdequacyModel,,,0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0,1.0551808546768973E-4,1,598,0.0,0.0
Newdistns,,,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.952084730630623E-4,1,597,0.0,0.004767205895914075
ADGofTest,,,0,5,5,2.0,0.5471698113207547,0.5862068965517241,0.0,0.0,0.0015999929,45,1.0551808546768973E-4,0,624,0.10000000149011612,0.0
SOPIE,,,2,0,2,0.0,0.0,0.0,0.0,1.0814815E-4,0.0,45,1.3039643322179146E-4,0,623,0.0,0.014763277564636561
VineCopula,,,9,3,12,1.0,1.0,1.0,56.083333333333336,0.033124354,0.0012737474,36,4.0134567586028684E-4,0,618,0.05454545468091965,0.21207361621897894
copula,,,10,23,33,2.0,0.896551724137931,0.9423076923076923,226.50000000000003,0.016818125,0.005810672,45,1.6605704826951978E-4,0,622,0.017992423847317696,0.058129790504757514
ParetoPosStable,,,4,0,4,0.0,0.0,0.0,0.0,0.0051200343,0.0,10,1.3939184901865827E-4,0,601,0.0833333358168602,0.04563736691648937
vines,,,4,1,5,1.0,1.0,1.0,5.5,4.5665092E-4,1.2418604E-4,45,1.5149568217234078E-4,0,600,0.10000000149011612,0.08789250756774762
adimpro,,,0,2,2,2.0,0.75,0.8333333333333334,0.0,0.0,4.6020403E-5,54,1.0551808546768973E-4,0,627,0.0,0.0
dti,,,6,0,6,0.0,0.0,0.0,0.0,0.0015986781,0.0,65,1.931615485286678E-4,0,306,0.03333333507180214,0.10989964879005133
PET,,,1,1,2,1.0,1.0,1.0,1.0,1.323672E-6,3.9660523E-4,54,1.50363279265376E-4,0,626,0.0,0.004767205895914075
adlift,,,1,3,4,1.0,1.0,1.0,1.5,3.401604E-8,5.915672E-7,9,1.2794068236653288E-4,0,631,0.1666666716337204,0.004767205895914075
liftLRD,,,2,0,2,0.0,0.0,0.0,0.0,1.702917E-8,0.0,9,2.8133001525692874E-4,0,629,0.5,0.028047549231053102
nlt,,,2,1,3,1.0,1.0,1.0,0.5,5.1031122E-8,4.8980525E-10,9,1.6419055662976914E-4,0,630,0.3333333432674408,0.014763277564636561
binhf,,,2,0,2,0.0,0.0,0.0,0.0,2.049909E-5,0.0,9,1.4924888153149075E-4,0,628,0.0,0.01999214333744498
AER,,,6,8,14,2.0,0.9,0.9444444444444444,123.7,0.0044796234,0.0027803304,42,1.1390873403146946E-4,0,640,0.08791209012269974,0.11885294651828784
ivpack,,,3,0,3,0.0,0.0,0.0,0.0,7.832021E-4,0.0,42,1.2254033302551862E-4,0,639,0.3333333432674408,0.1013858111048281
rdd,,,4,1,5,1.0,1.0,1.0,0.0,0.001265455,4.3582762E-4,42,1.237204697044051E-4,0,638,0.3499999940395355,0.10615301700074217
clusterSEs,,,6,0,6,0.0,0.0,0.0,0.0,0.0013815071,0.0,42,1.4957333559803242E-4,0,637,0.2666666805744171,0.2462943163115796
gplm,,,1,0,1,0.0,0.0,0.0,0.0,7.996986E-5,0.0,42,1.1762089161287395E-4,0,636,0.0,0.07574058752578362
nearfar,,,4,0,4,0.0,0.0,0.0,0.0,0.019807687,0.0,36,1.7596904945500747E-4,0,440,0.0833333358168602,0.17890528385512433
Zelig,,,13,1,14,1.0,1.0,1.0,29.0,0.03676268,7.5868395E-4,36,1.8067107904518132E-4,0,635,0.049450550228357315,0.27487387857677315
rddtools,,,9,0,9,0.0,0.0,0.0,0.0,0.015152517,0.0,42,2.6941126445475605E-4,0,633,0.0972222238779068,0.26844219252092466
REndo,,,10,0,10,0.0,0.0,0.0,0.0,0.021431353,0.0,42,1.595756479576791E-4,0,632,0.02222222276031971,0.25349608984062394
afex,,,8,2,10,1.0,1.0,1.0,44.33333333333334,0.013475354,0.0014968214,45,1.597399827353326E-4,0,642,0.08888889104127884,0.317124514003292
fullfact,,,2,0,2,0.0,0.0,0.0,0.0,0.0014020537,0.0,45,1.7437802787963853E-4,0,641,0.5,0.21712498307065314
r2glmm,,,10,0,10,0.0,0.0,0.0,0.0,0.050638273,0.0,17,2.0060727212686808E-4,0,453,0.10000000149011612,0.5649896495042005
aftgee,,,4,1,5,1.0,1.0,1.0,4.0,0.021513801,5.692631E-4,45,1.1674539531573548E-4,0,644,0.10000000149011612,0.03235309525007284
reReg,,,3,0,3,0.0,0.0,0.0,0.0,0.0197917,0.0,45,2.096253092451249E-4,0,643,0.3333333432674408,0.04710299308710787
agop,,,2,1,3,1.0,1.0,1.0,30.0,0.008784003,2.3074677E-5,29,1.0626430668715822E-4,0,646,0.1666666716337204,0.10988400798743808
CITAN,,,6,0,6,0.0,0.0,0.0,0.0,8.0224255E-4,0.0,14,2.1889398333671005E-4,0,645,0.03333333507180214,0.08950145652384993
agricolae,,,6,3,9,1.0,1.0,1.0,42.333333333333336,0.022927366,0.0014298145,9,1.4061557997442175E-4,0,649,0.0555555559694767,0.10931283166770775
quipu,,,5,0,5,0.0,0.0,0.0,0.0,0.0030794765,0.0,9,1.599595015599326E-4,0,648,0.05000000074505806,0.14812796268217868
GerminaR,,,6,0,6,0.0,0.0,0.0,0.0,0.021489695,0.0,9,1.4845363842999547E-4,0,647,0.06666667014360428,0.2014427841043451
NSM3,,,21,0,21,0.0,0.0,0.0,0.0,0.025141513,0.0,41,4.563640254708846E-4,0,433,0.011904762126505375,0.48955585166681487
ahaz,,,2,2,4,1.0,1.0,1.0,4.0,0.0080771865,4.835659E-5,41,1.0607081775554287E-4,0,652,0.1666666716337204,0.022818683458244674
uniah,,,2,0,2,0.0,0.0,0.0,0.0,5.196505E-5,0.0,41,1.5807238979656594E-4,0,651,0.0,0.026649189872768587
addhazard,,,3,0,3,0.0,0.0,0.0,0.0,0.0016292594,0.0,41,1.5487211464870887E-4,0,650,0.1666666716337204,0.039471801662290765
AICcmodavg,,,7,2,9,1.0,1.0,1.0,15.083333333333332,0.032815464,7.3336E-4,36,2.0322513031957614E-4,0,655,0.0555555559694767,0.07140068244357253
lmSupport,,,6,0,6,0.0,0.0,0.0,0.0,0.0034268927,0.0,29,2.96410389529101E-4,0,654,0.06666667014360428,0.23408550753356358
gasfluxes,,,3,0,3,0.0,0.0,0.0,0.0,0.02207,0.0,36,1.9241135014318595E-4,0,653,0.1666666716337204,0.086854823582969
akima,,,0,3,3,1.0,1.0,1.0,0.0,0.0,0.0014454828,23,1.0551808546768973E-4,0,659,0.0,0.0
FGN,,,2,0,2,0.0,0.0,0.0,0.0,4.4969467E-5,0.0,23,1.5783747823165705E-4,0,658,0.0,0.00953441179182815
spikeSlabGAM,,,11,0,11,0.0,0.0,0.0,0.0,0.04515167,0.0,23,1.676508020961172E-4,0,657,0.04545454680919647,0.2308722510170538
DATforDCEMRI,,,7,0,7,0.0,0.0,0.0,0.0,0.005058788,0.0,65,1.5770350898605077E-4,0,656,0.0476190485060215,0.043828172817015294
alabama,,,1,9,10,1.0,1.0,1.0,8.0,0.0011772148,0.003741492,36,1.0620274491498265E-4,0,668,0.011111111380159855,0.004767205895914075
lba,,,3,0,3,0.0,0.0,0.0,0.0,0.020422457,0.0,36,1.1696223321618223E-4,0,667,0.0,0.019530483460550637
GNE,,,4,0,4,0.0,0.0,0.0,0.0,3.9765792E-4,0.0,45,2.1428840336109562E-4,0,666,0.0,0.029526555129273144
GDINA,,,5,0,5,0.0,0.0,0.0,0.0,0.03458892,0.0,36,1.1991252039392385E-4,0,665,0.10000000149011612,0.09895218833865571
optiSel,,,10,0,10,0.0,0.0,0.0,0.0,0.0268299,0.0,29,4.1739445226126367E-4,0,664,0.0555555559694767,0.1716705836005771
LEAPFrOG,,,2,0,2,0.0,0.0,0.0,0.0,0.019738521,0.0,36,1.1564325692801499E-4,0,663,0.0,0.014763277564636561
likelihoodAsy,,,5,0,5,0.0,0.0,0.0,0.0,6.7984435E-4,0.0,45,2.185101845518414E-4,0,662,0.0,0.053810864758136276
TestingSimilarity,,,3,0,3,0.0,0.0,0.0,0.0,0.00398027,0.0,36,1.458411273967829E-4,0,661,0.1666666716337204,0.02998821500616747
givitiR,,,1,0,1,0.0,0.0,0.0,0.0,1.0761549E-4,0.0,36,1.1554834646495109E-4,0,660,0.0,0.009996071668722482
alakazam,,,5,2,7,1.0,1.0,1.0,12.833333333333334,0.023828391,0.0015599334,10,1.0806765192505236E-4,0,671,0.2142857164144516,0.23693763264187928
tigger,,,6,0,6,0.0,0.0,0.0,0.0,0.023647388,0.0,10,1.544545566578771E-4,0,670,0.1666666716337204,0.2716380938761587
shazam,,,10,0,10,0.0,0.0,0.0,0.0,0.03058717,0.0,10,1.5722660422872652E-4,0,669,0.1111111119389534,0.41583230456541265
ald,,,0,2,2,1.0,1.0,1.0,0.0,0.0,7.0738693E-4,11,1.0551808546768973E-4,0,674,0.0,0.0
qrNLMM,,,6,0,6,0.0,0.0,0.0,0.0,0.005712721,0.0,11,1.7463290449326943E-4,0,673,0.0,0.08517643539111408
PReMiuM,,,6,0,6,0.0,0.0,0.0,0.0,0.01888116,0.0,11,1.5810233286422812E-4,0,672,0.0,0.10371939423456979
AlgDesign,,,0,9,9,2.0,0.6956521739130435,0.78125,0.0,0.0,0.0016356161,45,1.0551808546768973E-4,0,685,0.0,0.0
DoE.wrapper,,,6,1,7,1.0,1.0,1.0,11.000000000000002,3.3163026E-4,6.3121197E-6,45,2.499943044961515E-4,0,684,0.0714285746216774,0.17878007392668707
conjoint,,,2,0,2,0.0,0.0,0.0,0.0,6.360871E-5,0.0,9,1.450456700444572E-4,0,548,0.0,0.07556639691620867
VdgRsm,,,2,0,2,0.0,0.0,0.0,0.0,2.0806736E-4,0.0,45,1.2146304326242263E-4,0,683,0.0,0.00953441179182815
crossdes,,,2,3,5,1.0,1.0,1.0,6.0,9.358394E-4,0.0013829755,45,1.1638964760046216E-4,0,682,0.0,0.00953441179182815
SPOT,,,9,0,9,0.0,0.0,0.0,0.0,0.021410314,0.0,45,2.897730570889128E-4,0,678,0.0,0.13921017198305263
radiant,,,7,0,7,0.0,0.0,0.0,0.0,0.0020538808,0.0,25,1.674821062137761E-4,0,677,0.02380952425301075,0.18338757882496576
radiant.design,,,5,0,5,0.0,0.0,0.0,0.0,0.00888808,0.0,45,1.3732953428962448E-4,0,676,0.05000000074505806,0.07372236155564577
choiceDes,,,1,0,1,0.0,0.0,0.0,0.0,4.7044767E-5,0.0,45,1.1548368408939779E-4,0,675,0.0,0.004767205895914075
alphahull,,,5,3,8,1.0,1.0,1.0,89.0,0.013882893,6.1898696E-4,35,2.197718792963289E-4,0,204,0.0,0.15692374771256995
molaR,,,1,0,1,0.0,0.0,0.0,0.0,1.7803748E-5,0.0,35,1.677868359314019E-4,0,203,0.0,0.0930407811972022
qlcVisualize,,,8,0,8,0.0,0.0,0.0,0.0,0.021484852,0.0,35,3.174729582397942E-4,0,202,0.0357142873108387,0.17389522889266737
rangeBuilder,,,1,0,1,0.0,0.0,0.0,0.0,1.7803748E-5,0.0,35,1.677868359314019E-4,0,201,0.0,0.0930407811972022
alphashape3d,,,2,1,3,1.0,1.0,1.0,14.0,0.0010451053,7.3774336E-6,1,1.0918232926605875E-4,0,117,0.1666666716337204,0.07754655353997865
rForest,,,2,0,2,0.0,0.0,0.0,0.0,2.564929E-4,0.0,1,2.0114694461200236E-4,0,116,0.5,0.0574774739457747
amap,,,0,4,4,2.0,0.6666666666666666,0.75,0.0,0.0,7.5357413E-4,9,1.0551808546768973E-4,0,694,0.0,0.0
bios2mds,,,5,0,5,0.0,0.0,0.0,0.0,0.0042989724,0.0,9,1.333478970839157E-4,0,693,0.0,0.12887444610617074
plspm,,,5,3,8,1.0,1.0,1.0,12.5,1.2198589E-4,1.7635139E-5,1,2.90324972802875E-4,0,692,0.0714285746216774,0.03429376102518722
MSeasy,,,4,1,5,1.0,1.0,1.0,18.0,0.0015234945,0.0,9,1.721225002867212E-4,0,688,0.10000000149011612,0.10965639959656326
swamp,,,3,0,3,0.0,0.0,0.0,0.0,0.020255229,0.0,9,1.2913117786392535E-4,0,686,0.0,0.04087016102057527
Amelia,,,2,4,6,2.0,0.8333333333333334,0.9,6.833333333333333,0.0037038526,0.0018050898,57,1.0772890030755409E-4,0,697,0.03333333507180214,0.00953441179182815
bmem,,,5,0,5,0.0,0.0,0.0,0.0,0.020450933,0.0,57,1.5201320632980507E-4,0,30,0.10000000149011612,0.09657036015197913
TestDataImputation,,,2,0,2,0.0,0.0,0.0,0.0,1.790893E-4,0.0,57,1.3338384440652305E-4,0,696,0.0,0.05136533797429546
autovarCore,,,5,0,5,0.0,0.0,0.0,0.0,0.00536526,0.0,42,1.6566049809322997E-4,0,695,0.10000000149011612,0.08790961501239805
AMORE,,,0,1,1,1.0,1.0,1.0,0.0,0.0,6.1768515E-4,14,1.0551808546768973E-4,0,698,0.0,0.0
vmsbase,,,27,0,27,0.0,0.0,0.0,0.0,0.021475198,0.0,14,5.310147461853634E-4,0,594,0.02421652339398861,0.6153858136221778
analogue,,,6,3,9,1.0,1.0,1.0,28.333333333333332,0.025370196,0.0012461417,25,1.948775865969059E-4,0,701,0.0416666679084301,0.08374825462859896
neotoma,,,7,0,7,0.0,0.0,0.0,0.0,0.014147597,0.0,25,1.64664074950934E-4,0,700,0.0476190485060215,0.16354922046831655
analogueExtra,,,3,0,3,0.0,0.0,0.0,0.0,8.253498E-4,0.0,9,2.573352345161473E-4,0,699,0.1666666716337204,0.19596959753107204
AnalyzeFMRI,,,2,1,3,1.0,1.0,1.0,5.0,7.7011304E-5,2.80833E-6,25,1.4009314181309825E-4,0,702,0.0,0.03470459576637672
sublime,,,3,0,3,0.0,0.0,0.0,0.0,9.763784E-5,0.0,25,2.4435603590578674E-4,0,317,0.0,0.05220105295229713
animation,,,0,11,11,3.0,0.5806451612903226,0.6481481481481481,0.0,0.0,0.0034308697,1,1.0551808546768973E-4,0,733,0.0,0.0
gfcanalysis,,,11,0,11,0.0,0.0,0.0,0.0,0.02578975,0.0,35,1.4502469213445744E-4,0,732,0.06363636255264282,0.2433131837015957
ggghost,,,2,0,2,0.0,0.0,0.0,0.0,0.01355694,0.0,1,1.1380673079375528E-4,0,731,0.0,0.07942170487810517
ndtv,,,8,0,8,0.0,0.0,0.0,0.0,0.022263529,0.0,25,1.7474897533540826E-4,0,730,0.0535714291036129,0.05905311025854621
anim.plots,,,1,0,1,0.0,0.0,0.0,0.0,9.868114E-5,0.0,1,1.1367175706726905E-4,0,729,0.0,0.004767205895914075
ph2bye,,,2,0,2,0.0,0.0,0.0,0.0,2.4397425E-4,0.0,1,1.1794272790514393E-4,0,728,0.0,0.00953441179182815
TED,,,6,0,6,0.0,0.0,0.0,0.0,0.004681105,0.0,1,1.2986514872398485E-4,0,727,0.0,0.09420598617421576
stream,,,10,1,11,1.0,1.0,1.0,23.0,0.025179686,7.2946873E-6,9,1.9958245117520745E-4,0,726,0.04545454680919647,0.14066196062405628
mptools,,,3,0,3,0.0,0.0,0.0,0.0,0.004381864,0.0,1,1.1637872244741819E-4,0,724,0.1666666716337204,0.024759349233359047
phytools,,,12,23,35,2.0,0.96,0.9791666666666666,737.0,0.007283661,0.007460408,1,1.5663798328272857E-4,0,723,0.03277311101555824,0.17948254321898147
spdynmod,,,3,0,3,0.0,0.0,0.0,0.0,0.001062089,0.0,1,1.162927789786411E-4,0,704,0.0,0.027585889354158757
idm,,,6,0,6,0.0,0.0,0.0,0.0,0.014740539,0.0,1,1.5484699187535056E-4,0,703,0.03333333507180214,0.13486277380211523
aod,,,0,10,10,1.0,1.0,1.0,0.0,0.0,0.0029388529,42,1.0551808546768973E-4,0,742,0.0,0.0
xmeta,,,4,0,4,0.0,0.0,0.0,0.0,0.0012917608,0.0,42,1.8243957437104932E-4,0,741,0.0,0.0190688235836563
DTR,,,3,0,3,0.0,0.0,0.0,0.0,0.015096951,0.0,42,1.1499643970277318E-4,0,740,0.0,0.09224431666762734
mmeta,,,2,0,2,0.0,0.0,0.0,0.0,9.002745E-5,0.0,23,1.2943552215978908E-4,0,739,0.0,0.00953441179182815
StroupGLMM,,,12,0,12,0.0,0.0,0.0,0.0,0.038114306,0.0,42,2.724474285543535E-4,0,455,0.09848485141992569,0.65676068450725
AutoModel,,,10,0,10,0.0,0.0,0.0,0.0,0.02729637,0.0,42,3.05968948100932E-4,0,738,0.02222222276031971,0.25574908082701164
reportRx,,,7,0,7,0.0,0.0,0.0,0.0,0.0048753005,0.0,41,1.3479338089400188E-4,0,737,0.02380952425301075,0.1032279129534449
ExomeDepth,,,2,0,2,0.0,0.0,0.0,0.0,3.94248E-4,0.0,42,1.179367545193567E-4,0,736,0.0,0.00953441179182815
dosresmeta,,,3,0,3,0.0,0.0,0.0,0.0,0.00663599,0.0,42,1.3708811166486328E-4,0,735,0.0,0.019530483460550637
LogisticDx,,,7,0,7,0.0,0.0,0.0,0.0,0.0042416453,0.0,42,1.5833046465403902E-4,0,391,0.0,0.30836631084853766
MOJOV,,,4,0,4,0.0,0.0,0.0,0.0,0.004139161,0.0,36,2.1421455673311589E-4,0,734,0.0833333358168602,0.037581961022881256
aoos,,,1,1,2,1.0,1.0,1.0,0.0,0.002000776,0.0012185478,25,1.059687909329931E-4,0,744,0.5,0.004767205895914075
saeRobust,,,8,0,8,0.0,0.0,0.0,0.0,0.042365525,0.0,25,2.927722820582199E-4,0,743,0.0357142873108387,0.12371153757201464
ape,,,2,141,143,3.0,0.8390243902439024,0.9079457364341086,281.1333333333333,0.0055075386,0.040437065,1,1.0637849295914706E-4,0,846,0.006352802272886038,0.014763277564636561
MPSEM,,,2,0,2,0.0,0.0,0.0,0.0,0.020793986,0.0,36,1.0625428483167408E-4,0,845,0.0,0.022818683458244674
phangorn,,,6,19,25,3.0,0.6551724137931034,0.7456140350877193,898.3333333333334,0.012592118,0.006566046,1,1.310787586420132E-4,0,844,0.0533333346247673,0.1422371032375109
TESS,,,4,0,4,0.0,0.0,0.0,0.0,0.0068189893,0.0,23,1.0837295364851989E-4,0,842,0.0,0.037581961022881256
homals,,,3,1,4,1.0,1.0,1.0,18.0,0.0021413565,1.1718457E-4,9,1.105873738120579E-4,0,841,0.0,0.08754262520870107
adhoc,,,2,0,2,0.0,0.0,0.0,0.0,0.0012711084,0.0,45,1.1043034520648507E-4,0,839,0.0,0.022818683458244674
recluster,,,6,0,6,0.0,0.0,0.0,0.0,0.0033033194,0.0,1,1.2822550249347618E-4,0,721,0.20000000298023224,0.3085888185882439
corHMM,,,7,1,8,1.0,1.0,1.0,1.0,0.0039941017,2.2987199E-4,1,1.3293881409532762E-4,0,838,0.125,0.12989657793992954
phylocurve,,,12,0,12,0.0,0.0,0.0,0.0,0.0134855965,0.0,10,2.931570226997291E-4,0,720,0.05303030461072922,0.493566915241933
HAP.ROR,,,2,0,2,0.0,0.0,0.0,0.0,0.0012081437,0.0,25,1.1176502359332098E-4,0,837,0.0,0.022818683458244674
indelmiss,,,3,0,3,0.0,0.0,0.0,0.0,0.0025291522,0.0,1,1.1270808601415089E-4,0,836,0.1666666716337204,0.10277234846266506
distory,,,1,1,2,1.0,1.0,1.0,0.0,0.00116308,4.2089768E-4,1,1.0615937436861019E-4,0,835,0.5,0.0180514775623306
TKF,,,5,0,5,0.0,0.0,0.0,0.0,0.0030865008,0.0,1,1.2121936986127275E-4,0,707,0.20000000298023224,0.23623368541297024
treeplyr,,,5,0,5,0.0,0.0,0.0,0.0,0.0072775465,0.0,1,1.228342601306008E-4,0,722,0.15000000596046448,0.24613725943191378
AbSim,,,2,0,2,0.0,0.0,0.0,0.0,0.0011720893,0.0,29,1.3703356691036699E-4,0,834,0.0,0.028047549231053102
metacoder,,,6,0,6,0.0,0.0,0.0,0.0,0.024574246,0.0,25,1.087320396639893E-4,0,833,0.13333334028720856,0.23826872518782982
msaR,,,2,0,2,0.0,0.0,0.0,0.0,0.0014532794,0.0,1,1.0800249802234747E-4,0,832,0.0,0.041331820897469625
graphscan,,,4,0,4,0.0,0.0,0.0,0.0,0.003711769,0.0,57,1.1165409669085271E-4,0,831,0.0,0.102767562650232
brranching,,,4,0,4,0.0,0.0,0.0,0.0,0.0035941752,0.0,25,1.1388197325998835E-4,0,716,0.1666666716337204,0.1852508893933919
expands,,,7,0,7,0.0,0.0,0.0,0.0,0.002350683,0.0,9,1.4605995239352774E-4,0,830,0.0,0.06234131025624029
sidier,,,6,0,6,0.0,0.0,0.0,0.0,0.017742094,0.0,65,1.2369616944023654E-4,0,829,0.03333333507180214,0.3463806588457669
StructFDR,,,3,0,3,0.0,0.0,0.0,0.0,0.004088763,0.0,9,1.0754954713139192E-4,0,828,0.1666666716337204,0.03281475512696718
TreeSim,,,2,3,5,1.0,1.0,1.0,21.0,0.0013718123,4.52911E-4,1,1.1562630630827365E-4,0,792,0.20000000298023224,0.08459092784245206
SeqFeatR,,,9,0,9,0.0,0.0,0.0,0.0,0.024853801,0.0,23,1.3983957599023598E-4,0,87,0.0416666679084301,0.25117903040473266
caper,,,3,3,6,1.0,1.0,1.0,3.5,0.02480738,4.8431294E-4,1,1.0648785354937036E-4,0,827,0.13333334028720856,0.027585889354158757
phylotools,,,5,0,5,0.0,0.0,0.0,0.0,0.0019315814,0.0,1,2.941030869073088E-4,0,777,0.05000000074505806,0.08941602417148137
gromovlab,,,5,0,5,0.0,0.0,0.0,0.0,0.005359469,0.0,65,1.31236420423841E-4,0,826,0.0,0.13224103156878847
DiscML,,,1,0,1,0.0,0.0,0.0,0.0,0.00116308,0.0,1,1.0615937436861019E-4,0,825,0.0,0.0180514775623306
metricTester,,,8,0,8,0.0,0.0,0.0,0.0,0.03136576,0.0,10,1.260102203941486E-4,0,773,0.0714285746216774,0.21297389266749792
perspectev,,,7,0,7,0.0,0.0,0.0,0.0,0.022920392,0.0,10,1.1751459382143784E-4,0,824,0.02380952425301075,0.1535682809025418
MCMCglmm,,,6,4,10,2.0,0.75,0.8333333333333334,33.1,0.010694206,0.0017682292,23,1.5680394870561557E-4,0,823,0.02222222276031971,0.052345238587517745
DAMOCLES,,,7,0,7,0.0,0.0,0.0,0.0,0.002481526,0.0,1,1.596079866208912E-4,0,775,0.095238097012043,0.18066399854925702
phyloTop,,,4,0,4,0.0,0.0,0.0,0.0,0.0034486228,0.0,1,2.2965730512238908E-4,0,533,0.0833333358168602,0.2615241864448019
BMhyd,,,8,0,8,0.0,0.0,0.0,0.0,0.007639873,0.0,1,1.8867128618630164E-4,0,532,0.125,0.3812607151803287
phyloland,,,1,0,1,0.0,0.0,0.0,0.0,0.00116308,0.0,1,1.0615937436861019E-4,0,819,0.0,0.0180514775623306
rwty,,,7,0,7,0.0,0.0,0.0,0.0,0.024290152,0.0,17,1.2992934555461843E-4,0,818,0.1190476194024086,0.3262750216017439
coalescentMCMC,,,5,0,5,0.0,0.0,0.0,0.0,0.013714712,0.0,1,1.1293451772369948E-4,0,817,0.25,0.12276449180011002
RNeXML,,,9,1,10,2.0,0.5294117647058824,0.5555555555555556,183.40000000000003,0.019312473,1.4075438E-4,25,1.681081186262738E-4,0,807,0.08888889104127884,0.29476618084825984
Rphylopars,,,9,0,9,0.0,0.0,0.0,0.0,0.031236885,0.0,1,2.0972134423604365E-4,0,715,0.0972222238779068,0.27329131031340903
Momocs,,,12,0,12,0.0,0.0,0.0,0.0,0.05036593,0.0,54,1.561668858266132E-4,0,149,0.06060606241226196,0.3893416032386328
SigTree,,,4,0,4,0.0,0.0,0.0,0.0,0.002216896,0.0,1,2.5707889378726625E-4,0,530,0.25,0.19029279793929277
Rsampletrees,,,2,0,2,0.0,0.0,0.0,0.0,0.001189138,0.0,41,1.2188773436478158E-4,0,413,0.0,0.11592409596460736
phylosim,,,3,1,4,1.0,1.0,1.0,1.0,0.014633454,4.2089768E-4,1,1.5117987889848498E-4,0,816,0.1666666716337204,0.10270204821324413
RPANDA,,,10,0,10,0.0,0.0,0.0,0.0,0.0064429194,0.0,1,1.8680561817743156E-4,0,717,0.03333333507180214,0.3910898761395964
phyext2,,,2,1,3,1.0,1.0,1.0,0.0,0.0011847906,6.376396E-5,1,1.3849083324324085E-4,0,531,0.5,0.12635805082871623
phyclust,,,1,0,1,0.0,0.0,0.0,0.0,0.00116308,0.0,1,1.0615937436861019E-4,0,815,0.0,0.0180514775623306
bcRep,,,7,0,7,0.0,0.0,0.0,0.0,0.007767403,0.0,10,1.276023937090474E-4,0,814,0.02380952425301075,0.09979179960348113
bayou,,,10,0,10,0.0,0.0,0.0,0.0,0.030148152,0.0,23,1.7901418985996178E-4,0,714,0.08888889104127884,0.2685749295531998
HMPTrees,,,5,0,5,0.0,0.0,0.0,0.0,0.0062244646,0.0,10,2.4017000083100494E-4,0,813,0.20000000298023224,0.11646135948415652
lefse,,,6,0,6,0.0,0.0,0.0,0.0,0.002020071,0.0,35,1.4069912750680282E-4,0,776,0.10000000149011612,0.2201598658920498
BPEC,,,9,0,9,0.0,0.0,0.0,0.0,0.011382742,0.0,35,2.0709585289443636E-4,0,713,0.0555555559694767,0.3013811091749639
phylopath,,,10,0,10,0.0,0.0,0.0,0.0,0.024183022,0.0,25,1.5332026980987532E-4,0,812,0.0555555559694767,0.4620764436401063
PCPS,,,5,0,5,0.0,0.0,0.0,0.0,0.0016555877,0.0,1,2.518309051709808E-4,0,140,0.20000000298023224,0.2861180056729871
sharpshootR,,,16,0,16,0.0,0.0,0.0,0.0,0.024799537,0.0,35,2.005232410833373E-4,0,371,0.1041666641831398,0.8519694000185991
taxize,,,10,6,16,3.0,0.46875,0.6111111111111112,137.99999999999997,0.02231589,0.0028501116,25,2.038115722537215E-4,0,811,0.10833333432674408,0.2328928975640824
nodiv,,,5,0,5,0.0,0.0,0.0,0.0,0.0038604755,0.0,1,1.1735018754564296E-4,0,774,0.15000000596046448,0.13127677175817945
DHARMa,,,9,0,9,0.0,0.0,0.0,0.0,0.029034333,0.0,1,2.4576080772307807E-4,0,805,0.02777777798473835,0.14677670074255025
kdetrees,,,3,0,3,0.0,0.0,0.0,0.0,0.014633444,0.0,1,1.9652983204785724E-4,0,804,0.1666666716337204,0.10935909474856775
evolqg,,,13,0,13,0.0,0.0,0.0,0.0,0.04190594,0.0,1,1.228940476123156E-4,0,803,0.05128205195069313,0.3211759019095666
iteRates,,,7,0,7,0.0,0.0,0.0,0.0,0.022294458,0.0,1,1.7290679847767026E-4,0,746,0.0714285746216774,0.14675060705536835
betapart,,,4,0,4,0.0,0.0,0.0,0.0,0.001507102,0.0,1,1.2949505191533545E-4,0,133,0.0833333358168602,0.08224649262355863
surface,,,4,0,4,0.0,0.0,0.0,0.0,0.02104148,0.0,1,1.4879455183551774E-4,0,787,0.1666666716337204,0.0993542054070887
PIGShift,,,2,0,2,0.0,0.0,0.0,0.0,0.0051764753,0.0,45,1.0639294308630647E-4,0,802,0.0,0.022818683458244674
gquad,,,2,0,2,0.0,0.0,0.0,0.0,0.0012310805,0.0,1,1.1377475285484929E-4,0,570,0.0,0.028047549231053102
PhyInformR,,,11,0,11,0.0,0.0,0.0,0.0,0.023762729,0.0,10,1.6173015816933815E-4,0,705,0.04545454680919647,0.3820782772409167
